id,post_id,tag_id
7327,3689,8
7328,3690,7
7329,3691,30
7330,3691,21
7331,3691,5
7332,3692,35
7333,3692,60
7334,3693,17
7335,3693,31
7336,3694,57
7337,3694,59
7338,3695,24
7339,3695,40
7340,3695,16
7341,3696,53
7342,3696,51
7343,3696,52
7344,3697,58
7345,3698,31
7346,3698,64
7347,3699,49
7348,3700,18
7349,3700,51
7350,3700,50
7351,3701,60
7352,3701,62
7353,3701,61
7354,3702,63
7355,3702,64
7356,3702,65
7357,3703,4
7358,3703,3
7359,3703,1
7360,3704,59
7361,3704,60
7362,3705,1
7363,3705,33
7364,3706,53
7365,3706,62
7366,3706,57
7367,3707,48
7368,3707,49
7369,3708,59
7370,3709,56
7371,3709,18
7372,3710,2
7373,3710,4
7374,3711,28
7375,3712,32
7376,3713,26
7377,3713,9
7378,3713,43
7379,3714,48
7380,3714,50
7381,3715,5
7382,3715,3
7383,3715,2
7384,3716,29
7385,3716,28
7386,3716,31
7387,3717,65
7388,3717,31
7389,3718,13
7390,3719,8
7391,3719,6
7392,3720,31
7393,3720,24
7394,3720,17
7395,3721,12
7396,3721,10
7397,3721,13
7398,3722,8
7399,3722,9
7400,3722,6
7401,3723,14
7402,3723,26
7403,3724,18
7404,3725,13
7405,3726,11
7406,3726,16
7407,3726,1
7408,3727,18
7409,3727,30
7410,3727,54
7411,3728,68
7412,3728,51
7413,3729,47
7414,3730,20
7415,3731,48
7416,3731,50
7417,3732,33
7418,3733,27
7419,3733,24
7420,3734,42
7421,3735,1
7422,3736,61
7423,3737,21
7424,3738,43
7425,3739,41
7426,3739,40
7427,3740,57
7428,3740,33
7429,3740,19
7430,3741,11
7431,3741,31
7432,3742,12
7433,3742,13
7434,3743,19
7435,3744,36
7436,3744,37
7437,3745,14
7438,3745,29
7439,3745,60
7440,3746,12
7441,3747,14
7442,3747,17
7443,3748,44
7444,3748,43
7445,3748,42
7446,3749,35
7447,3749,44
7448,3749,41
7449,3750,27
7450,3751,36
7451,3751,38
7452,3751,37
7453,3752,53
7454,3753,13
7455,3754,29
7456,3754,64
7457,3754,60
7458,3755,6
7459,3756,24
7460,3756,27
7461,3756,26
7462,3757,28
7463,3757,10
7464,3758,32
7465,3758,33
7466,3758,34
7467,3759,44
7468,3759,42
7469,3759,43
7470,3760,66
7471,3761,26
7472,3762,7
7473,3762,27
7474,3763,26
7475,3763,9
7476,3763,27
7477,3764,21
7478,3764,26
7479,3764,66
7480,3765,24
7481,3766,58
7482,3767,37
7483,3767,36
7484,3767,38
7485,3768,37
7486,3768,36
7487,3768,38
7488,3769,51
7489,3770,10
7490,3771,36
7491,3771,25
7492,3771,7
7493,3772,41
7494,3772,40
7495,3773,41
7496,3773,68
7497,3773,26
7498,3774,20
7499,3774,19
7500,3774,18
7501,3775,34
7502,3775,33
7503,3775,32
7504,3776,9
7505,3776,25
7506,3777,49
7507,3777,48
7508,3778,8
7509,3778,21
7510,3779,45
7511,3780,39
7512,3780,41
7513,3780,40
7514,3781,4
7515,3781,64
7516,3782,11
7517,3783,27
7518,3783,48
7519,3784,55
7520,3785,4
7521,3785,24
7522,3786,67
7523,3787,6
7524,3787,37
7525,3788,28
7526,3789,28
7527,3789,13
7528,3790,44
7529,3790,25
7530,3791,12
7531,3791,63
7532,3791,25
7533,3792,41
7534,3792,59
7535,3793,65
7536,3793,66
7537,3793,31
7538,3794,2
7539,3794,27
7540,3794,6
7541,3795,3
7542,3795,2
7543,3795,5
7544,3796,57
7545,3796,24
7546,3797,56
7547,3797,35
7548,3797,23
7549,3798,9
7550,3798,19
7551,3798,44
7552,3799,26
7553,3799,27
7554,3800,60
7555,3801,42
7556,3802,57
7557,3802,32
7558,3803,2
7559,3804,4
7560,3804,17
7561,3805,3
7562,3805,5
7563,3805,2
7564,3806,56
7565,3806,55
7566,3807,46
7567,3807,61
7568,3808,11
7569,3809,27
7570,3810,22
7571,3810,23
7572,3811,32
7573,3811,33
7574,3811,34
7575,3812,44
7576,3812,43
7577,3812,42
7578,3813,1
7579,3813,3
7580,3814,45
7581,3815,10
7582,3816,61
7583,3817,29
7584,3817,32
7585,3817,20
7586,3818,46
7587,3818,47
7588,3819,40
7589,3820,18
7590,3821,53
7591,3821,19
7592,3821,35
7593,3822,2
7594,3822,3
7595,3822,1
7596,3823,5
7597,3824,14
7598,3824,8
7599,3824,25
7600,3825,49
7601,3826,51
7602,3826,58
7603,3826,53
7604,3827,29
7605,3827,14
7606,3828,53
7607,3828,16
7608,3829,64
7609,3830,45
7610,3830,22
7611,3830,47
7612,3831,9
7613,3832,53
7614,3832,52
7615,3833,64
7616,3833,63
7617,3834,37
7618,3835,44
7619,3835,43
7620,3835,42
7621,3836,34
7622,3836,12
7623,3836,26
7624,3837,24
7625,3837,26
7626,3838,54
7627,3839,51
7628,3839,66
7629,3839,64
7630,3840,20
7631,3840,18
7632,3841,39
7633,3841,40
7634,3842,36
7635,3842,37
7636,3842,38
7637,3843,1
7638,3843,3
7639,3844,8
7640,3844,30
7641,3845,48
7642,3845,62
7643,3846,53
7644,3846,12
7645,3846,21
7646,3847,52
7647,3847,21
7648,3847,31
7649,3848,55
7650,3848,56
7651,3849,8
7652,3850,11
7653,3850,10
7654,3851,4
7655,3851,2
7656,3851,1
7657,3852,18
7658,3853,53
7659,3853,51
7660,3854,51
7661,3855,55
7662,3855,22
7663,3855,53
7664,3856,41
7665,3856,66
7666,3856,52
7667,3857,44
7668,3857,43
7669,3857,42
7670,3858,6
7671,3859,64
7672,3859,63
7673,3860,35
7674,3860,58
7675,3861,42
7676,3861,8
7677,3862,33
7678,3862,32
7679,3862,34
7680,3863,36
7681,3864,21
7682,3864,45
7683,3864,52
7684,3865,6
7685,3865,8
7686,3865,9
7687,3866,4
7688,3866,45
7689,3866,41
7690,3867,38
7691,3867,36
7692,3867,37
7693,3868,38
7694,3869,3
7695,3870,58
7696,3870,32
7697,3871,15
7698,3871,17
7699,3872,35
7700,3872,47
7701,3873,46
7702,3873,4
7703,3873,17
7704,3874,33
7705,3875,41
7706,3875,39
7707,3875,4
7708,3876,20
7709,3876,28
7710,3876,2
7711,3877,44
7712,3877,43
7713,3877,42
7714,3878,44
7715,3879,22
7716,3879,50
7717,3879,43
7718,3880,35
7719,3880,33
7720,3881,44
7721,3881,20
7722,3882,38
7723,3882,37
7724,3882,36
7725,3883,6
7726,3884,28
7727,3884,32
7728,3884,24
7729,3885,32
7730,3885,34
7731,3885,33
7732,3886,20
7733,3887,37
7734,3888,19
7735,3889,59
7736,3889,5
7737,3889,55
7738,3890,18
7739,3890,20
7740,3891,62
7741,3891,39
7742,3891,59
7743,3892,13
7744,3892,68
7745,3892,49
7746,3893,38
7747,3893,36
7748,3893,37
7749,3894,27
7750,3895,23
7751,3896,16
7752,3897,67
7753,3898,29
7754,3898,30
7755,3898,28
7756,3899,38
7757,3900,33
7758,3900,59
7759,3900,56
7760,3901,55
7761,3902,46
7762,3902,44
7763,3902,68
7764,3903,1
7765,3903,2
7766,3904,50
7767,3904,1
7768,3904,13
7769,3905,68
7770,3905,67
7771,3906,63
7772,3907,4
7773,3907,12
7774,3907,39
7775,3908,53
7776,3909,21
7777,3909,22
7778,3910,9
7779,3910,4
7780,3910,58
7781,3911,11
7782,3911,43
7783,3912,46
7784,3912,13
7785,3912,9
7786,3913,61
7787,3913,60
7788,3914,38
7789,3914,50
7790,3915,7
7791,3915,8
7792,3915,9
7793,3916,28
7794,3916,31
7795,3917,46
7796,3917,55
7797,3918,23
7798,3918,22
7799,3918,21
7800,3919,55
7801,3920,17
7802,3920,15
7803,3920,16
7804,3921,57
7805,3921,24
7806,3921,10
7807,3922,63
7808,3922,61
7809,3922,38
7810,3923,38
7811,3924,19
7812,3924,50
7813,3924,8
7814,3925,6
7815,3925,17
7816,3926,13
7817,3927,58
7818,3927,59
7819,3927,57
7820,3928,14
7821,3928,45
7822,3928,33
7823,3929,37
7824,3929,49
7825,3930,45
7826,3931,43
7827,3931,42
7828,3932,35
7829,3932,34
7830,3933,21
7831,3934,57
7832,3934,52
7833,3934,27
7834,3935,67
7835,3935,68
7836,3936,49
7837,3936,50
7838,3936,48
7839,3937,51
7840,3938,50
7841,3938,49
7842,3938,48
7843,3939,62
7844,3939,61
7845,3939,60
7846,3940,23
7847,3940,51
7848,3941,3
7849,3941,16
7850,3941,38
7851,3942,35
7852,3943,61
7853,3943,62
7854,3944,13
7855,3944,12
7856,3945,1
7857,3945,54
7858,3945,14
7859,3946,8
7860,3947,39
7861,3947,14
7862,3947,31
7863,3948,43
7864,3948,42
7865,3949,8
7866,3949,14
7867,3950,36
7868,3951,26
7869,3951,20
7870,3951,10
7871,3952,12
7872,3953,50
7873,3954,8
7874,3954,7
7875,3954,6
7876,3955,19
7877,3956,29
7878,3957,13
7879,3957,11
7880,3957,10
7881,3958,59
7882,3958,31
7883,3959,52
7884,3959,51
7885,3960,59
7886,3960,57
7887,3960,58
7888,3961,50
7889,3961,40
7890,3961,61
7891,3962,4
7892,3962,1
7893,3962,3
7894,3963,20
7895,3963,18
7896,3963,19
7897,3964,41
7898,3965,11
7899,3965,56
7900,3965,44
7901,3966,24
7902,3967,33
7903,3967,32
7904,3967,34
7905,3968,20
7906,3969,4
7907,3970,24
7908,3971,2
7909,3971,3
7910,3971,1
7911,3972,46
7912,3972,33
7913,3973,39
7914,3973,51
7915,3973,26
7916,3974,47
7917,3974,46
7918,3974,45
7919,3975,57
7920,3975,25
7921,3976,2
7922,3977,32
7923,3977,35
7924,3978,48
7925,3979,3
7926,3979,58
7927,3979,28
7928,3980,2
7929,3980,3
7930,3980,4
7931,3981,15
7932,3982,16
7933,3983,16
7934,3983,61
7935,3983,34
7936,3984,39
7937,3984,6
7938,3985,21
7939,3985,66
7940,3985,10
7941,3986,60
7942,3987,16
7943,3987,17
7944,3988,23
7945,3988,29
7946,3988,65
7947,3989,20
7948,3989,32
7949,3990,66
7950,3990,68
7951,3990,67
7952,3991,2
7953,3991,4
7954,3991,3
7955,3992,67
7956,3992,66
7957,3993,18
7958,3993,13
7959,3994,23
7960,3994,22
7961,3995,19
7962,3996,43
7963,3996,42
7964,3997,10
7965,3997,12
7966,3997,11
7967,3998,18
7968,3999,33
7969,3999,32
7970,4000,53
7971,4001,19
7972,4001,18
7973,4002,56
7974,4002,19
7975,4002,1
7976,4003,63
7977,4004,59
7978,4004,58
7979,4005,17
7980,4005,16
7981,4005,14
7982,4006,66
7983,4007,8
7984,4007,6
7985,4007,7
7986,4008,43
7987,4009,10
7988,4010,67
7989,4010,41
7990,4011,34
7991,4011,33
7992,4011,41
7993,4012,8
7994,4012,6
7995,4013,66
7996,4013,11
7997,4014,54
7998,4015,39
7999,4015,9
8000,4015,48
8001,4016,11
8002,4016,56
8003,4017,17
8004,4017,14
8005,4017,15
8006,4018,44
8007,4019,29
8008,4019,43
8009,4020,22
8010,4020,49
8011,4020,24
8012,4021,53
8013,4022,21
8014,4022,22
8015,4022,23
8016,4023,48
8017,4023,49
8018,4023,50
8019,4024,55
8020,4024,54
8021,4024,56
8022,4025,24
8023,4025,58
8024,4026,2
8025,4027,31
8026,4027,45
8027,4027,2
8028,4028,44
8029,4028,43
8030,4029,16
8031,4029,68
8032,4029,3
8033,4030,16
8034,4030,14
8035,4030,15
8036,4031,50
8037,4032,67
8038,4032,68
8039,4032,66
8040,4033,9
8041,4033,37
8042,4034,57
8043,4034,68
8044,4034,31
8045,4035,49
8046,4036,57
8047,4036,58
8048,4036,59
8049,4037,29
8050,4037,31
8051,4037,30
8052,4038,29
8053,4038,54
8054,4038,42
8055,4039,25
8056,4039,42
8057,4039,37
8058,4040,54
8059,4040,31
8060,4040,25
8061,4041,20
8062,4041,12
8063,4042,3
8064,4042,57
8065,4043,2
8066,4044,26
8067,4044,25
8068,4044,24
8069,4045,20
8070,4045,19
8071,4045,18
8072,4046,23
8073,4047,68
8074,4047,67
8075,4047,66
8076,4048,38
8077,4048,57
8078,4049,4
8079,4050,1
8080,4051,48
8081,4052,30
8082,4052,25
8083,4052,43
8084,4053,20
8085,4053,18
8086,4054,38
8087,4055,67
8088,4055,68
8089,4055,66
8090,4056,15
8091,4057,54
8092,4058,60
8093,4058,23
8094,4059,21
8095,4060,4
8096,4061,58
8097,4061,57
8098,4062,34
8099,4063,18
8100,4064,49
8101,4065,46
8102,4065,45
8103,4066,35
8104,4067,18
8105,4068,32
8106,4068,35
8107,4068,33
8108,4069,41
8109,4070,6
8110,4071,50
8111,4071,49
8112,4071,48
8113,4072,33
8114,4072,31
8115,4072,47
8116,4073,21
8117,4074,36
8118,4074,48
8119,4074,1
8120,4075,12
8121,4075,22
8122,4075,59
8123,4076,49
8124,4077,15
8125,4077,60
8126,4078,50
8127,4078,66
8128,4079,32
8129,4079,33
8130,4079,35
8131,4080,65
8132,4080,58
8133,4081,50
8134,4082,6
8135,4082,52
8136,4082,28
8137,4083,13
8138,4083,21
8139,4084,17
8140,4085,18
8141,4086,19
8142,4086,18
8143,4087,41
8144,4087,39
8145,4088,41
8146,4089,22
8147,4089,4
8148,4090,14
8149,4090,7
8150,4090,27
8151,4091,34
8152,4091,43
8153,4092,13
8154,4092,15
8155,4092,49
8156,4093,10
8157,4094,63
8158,4095,17
8159,4095,51
8160,4095,64
8161,4096,6
8162,4096,20
8163,4096,39
8164,4097,54
8165,4098,45
8166,4098,46
8167,4099,38
8168,4099,1
8169,4100,16
8170,4101,22
8171,4101,21
8172,4101,23
8173,4102,53
8174,4102,52
8175,4102,51
8176,4103,20
8177,4103,19
8178,4103,18
8179,4104,18
8180,4104,46
8181,4104,61
8182,4105,35
8183,4105,7
8184,4106,16
8185,4106,8
8186,4106,30
8187,4107,32
8188,4108,58
8189,4109,13
8190,4109,56
8191,4110,17
8192,4110,16
8193,4111,8
8194,4111,27
8195,4112,38
8196,4112,36
8197,4112,37
8198,4113,33
8199,4114,26
8200,4114,36
8201,4115,34
8202,4115,35
8203,4116,21
8204,4116,22
8205,4117,3
8206,4117,43
8207,4117,59
8208,4118,2
8209,4118,5
8210,4118,1
8211,4119,37
8212,4119,29
8213,4119,65
8214,4120,15
8215,4120,3
8216,4121,17
8217,4122,23
8218,4122,53
8219,4122,4
8220,4123,14
8221,4124,60
8222,4125,46
8223,4125,34
8224,4126,24
8225,4127,47
8226,4127,45
8227,4127,46
8228,4128,37
8229,4129,63
8230,4129,65
8231,4129,64
8232,4130,35
8233,4130,34
8234,4130,33
8235,4131,68
8236,4131,66
8237,4131,67
8238,4132,48
8239,4132,58
8240,4133,8
8241,4133,6
8242,4134,1
8243,4135,4
8244,4135,3
8245,4136,45
8246,4137,61
8247,4137,25
8248,4137,18
8249,4138,23
8250,4138,21
8251,4139,41
8252,4139,40
8253,4140,28
8254,4140,30
8255,4141,39
8256,4141,40
8257,4142,23
8258,4142,22
8259,4142,21
8260,4143,24
8261,4143,30
8262,4143,27
8263,4144,64
8264,4144,63
8265,4145,42
8266,4145,50
8267,4146,40
8268,4147,48
8269,4147,17
8270,4147,10
8271,4148,12
8272,4148,10
8273,4148,13
8274,4149,10
8275,4150,60
8276,4150,55
8277,4150,53
8278,4151,13
8279,4152,6
8280,4152,31
8281,4153,1
8282,4153,59
8283,4154,1
8284,4154,3
8285,4154,4
8286,4155,37
8287,4156,42
8288,4157,63
8289,4157,34
8290,4158,46
8291,4158,13
8292,4159,49
8293,4159,56
8294,4160,56
8295,4160,45
8296,4161,48
8297,4162,30
8298,4162,10
8299,4163,5
8300,4164,53
8301,4165,24
8302,4165,25
8303,4166,46
8304,4166,20
8305,4167,16
8306,4168,40
8307,4168,39
8308,4168,41
8309,4169,45
8310,4170,38
8311,4171,35
8312,4171,33
8313,4172,48
8314,4173,68
8315,4173,16
8316,4174,34
8317,4175,50
8318,4175,49
8319,4175,48
8320,4176,9
8321,4177,21
8322,4178,57
8323,4179,23
8324,4180,67
8325,4180,68
8326,4180,66
8327,4181,16
8328,4181,17
8329,4182,44
8330,4183,47
8331,4184,58
8332,4184,57
8333,4184,59
8334,4185,13
8335,4185,10
8336,4186,35
8337,4186,13
8338,4186,37
8339,4187,37
8340,4188,58
8341,4188,59
8342,4189,46
8343,4189,1
8344,4189,63
8345,4190,46
8346,4191,42
8347,4192,51
8348,4192,52
8349,4193,61
8350,4193,62
8351,4194,27
8352,4194,64
8353,4194,28
8354,4195,53
8355,4195,61
8356,4195,41
8357,4196,8
8358,4196,42
8359,4197,51
8360,4197,36
8361,4197,34
8362,4198,39
8363,4198,40
8364,4199,15
8365,4200,39
8366,4201,16
8367,4201,14
8368,4201,15
8369,4202,63
8370,4203,49
8371,4204,45
8372,4204,29
8373,4204,33
8374,4205,33
8375,4205,20
8376,4205,42
8377,4206,61
8378,4206,50
8379,4206,7
8380,4207,4
8381,4207,5
8382,4208,38
8383,4208,37
8384,4209,17
8385,4210,9
8386,4210,36
8387,4210,62
8388,4211,46
8389,4211,60
8390,4212,4
8391,4213,18
8392,4213,20
8393,4214,12
8394,4214,68
8395,4214,38
8396,4215,31
8397,4215,29
8398,4215,30
8399,4216,58
8400,4216,51
8401,4216,40
8402,4217,39
8403,4217,40
8404,4217,41
8405,4218,34
8406,4218,35
8407,4219,68
8408,4220,44
8409,4220,21
8410,4220,22
8411,4221,49
8412,4222,11
8413,4223,60
8414,4223,25
8415,4223,61
8416,4224,14
8417,4225,49
8418,4225,59
8419,4226,34
8420,4227,22
8421,4228,60
8422,4228,61
8423,4228,62
8424,4229,65
8425,4230,49
8426,4231,64
8427,4232,60
8428,4233,56
8429,4233,48
8430,4234,29
8431,4234,45
8432,4234,13
8433,4235,61
8434,4236,26
8435,4237,25
8436,4237,42
8437,4237,35
8438,4238,43
8439,4238,42
8440,4238,44
8441,4239,6
8442,4239,63
8443,4240,60
8444,4241,58
8445,4241,59
8446,4242,12
8447,4242,13
8448,4243,21
8449,4243,67
8450,4244,25
8451,4244,42
8452,4244,2
8453,4245,4
8454,4245,9
8455,4245,1
8456,4246,10
8457,4246,13
8458,4246,11
8459,4247,23
8460,4248,67
8461,4248,45
8462,4248,30
8463,4249,45
8464,4249,12
8465,4249,9
8466,4250,23
8467,4250,48
8468,4251,62
8469,4252,51
8470,4253,36
8471,4254,4
8472,4254,37
8473,4254,55
8474,4255,46
8475,4256,68
8476,4256,64
8477,4256,39
8478,4257,5
8479,4257,23
8480,4258,58
8481,4258,59
8482,4258,57
8483,4259,20
8484,4259,1
8485,4260,39
8486,4260,9
8487,4261,10
8488,4262,19
8489,4262,3
8490,4263,61
8491,4263,54
8492,4264,58
8493,4265,55
8494,4265,54
8495,4266,43
8496,4267,32
8497,4267,42
8498,4268,33
8499,4268,26
8500,4268,40
8501,4269,18
8502,4269,20
8503,4269,19
8504,4270,21
8505,4271,23
8506,4271,21
8507,4271,22
8508,4272,50
8509,4272,48
8510,4272,49
8511,4273,46
8512,4273,18
8513,4274,18
8514,4274,19
8515,4274,20
8516,4275,67
8517,4275,51
8518,4275,20
8519,4276,12
8520,4276,10
8521,4277,60
8522,4277,33
8523,4277,22
8524,4278,46
8525,4278,8
8526,4278,4
8527,4279,55
8528,4279,54
8529,4280,12
8530,4280,11
8531,4280,13
8532,4281,7
8533,4281,8
8534,4282,23
8535,4283,22
8536,4283,21
8537,4284,41
8538,4284,60
8539,4284,48
8540,4285,49
8541,4285,51
8542,4286,57
8543,4287,13
8544,4287,42
8545,4287,15
8546,4288,4
8547,4288,2
8548,4288,1
8549,4289,46
8550,4289,65
8551,4289,50
8552,4290,18
8553,4290,19
8554,4291,39
8555,4291,40
8556,4292,11
8557,4292,10
8558,4292,12
8559,4293,6
8560,4293,57
8561,4293,3
8562,4294,44
8563,4294,6
8564,4294,40
8565,4295,31
8566,4296,33
8567,4296,60
8568,4296,34
8569,4297,53
8570,4297,46
8571,4298,1
8572,4298,4
8573,4299,13
8574,4300,65
8575,4300,63
8576,4301,61
8577,4301,60
8578,4301,62
8579,4302,20
8580,4302,19
8581,4303,43
8582,4303,13
8583,4303,65
8584,4304,6
8585,4304,2
8586,4304,26
8587,4305,64
8588,4305,65
8589,4305,63
8590,4306,63
8591,4306,60
8592,4307,4
8593,4307,3
8594,4307,5
8595,4308,35
8596,4309,42
8597,4309,63
8598,4310,13
8599,4310,11
8600,4311,62
8601,4312,41
8602,4312,39
8603,4312,40
8604,4313,49
8605,4313,16
8606,4313,5
8607,4314,39
8608,4315,17
8609,4315,15
8610,4316,18
8611,4316,19
8612,4316,20
8613,4317,30
8614,4317,26
8615,4317,2
8616,4318,47
8617,4318,32
8618,4318,50
8619,4319,34
8620,4319,38
8621,4319,7
8622,4320,4
8623,4320,5
8624,4321,45
8625,4321,47
8626,4322,33
8627,4322,6
8628,4323,8
8629,4323,7
8630,4324,3
8631,4325,48
8632,4325,49
8633,4326,50
8634,4326,48
8635,4327,58
8636,4328,47
8637,4328,68
8638,4329,26
8639,4329,27
8640,4329,39
8641,4330,34
8642,4330,14
8643,4331,5
8644,4331,6
8645,4331,56
8646,4332,44
8647,4332,48
8648,4332,20
8649,4333,31
8650,4333,63
8651,4334,50
8652,4334,48
8653,4335,6
8654,4335,8
8655,4336,32
8656,4336,14
8657,4337,59
8658,4338,65
8659,4338,63
8660,4339,61
8661,4339,62
8662,4340,41
8663,4340,39
8664,4340,40
8665,4341,48
8666,4342,7
8667,4342,64
8668,4343,63
8669,4344,61
8670,4344,24
8671,4344,43
8672,4345,1
8673,4345,15
8674,4346,56
8675,4347,52
8676,4347,53
8677,4348,49
8678,4348,48
8679,4348,50
8680,4349,46
8681,4349,64
8682,4350,39
8683,4350,41
8684,4351,30
8685,4352,20
8686,4352,19
8687,4352,18
8688,4353,36
8689,4354,14
8690,4354,33
8691,4354,17
8692,4355,19
8693,4355,18
8694,4356,33
8695,4356,35
8696,4356,34
8697,4357,35
8698,4357,32
8699,4358,57
8700,4359,22
8701,4360,64
8702,4360,65
8703,4361,12
8704,4361,13
8705,4362,47
8706,4362,60
8707,4363,61
8708,4364,18
8709,4364,60
8710,4365,23
8711,4366,41
8712,4367,48
8713,4368,14
8714,4368,16
8715,4369,27
8716,4369,25
8717,4369,26
8718,4370,37
8719,4370,38
8720,4370,36
8721,4371,59
8722,4371,58
8723,4372,18
8724,4372,35
8725,4373,40
8726,4374,52
8727,4374,51
8728,4375,50
8729,4375,67
8730,4375,5
8731,4376,54
8732,4376,53
8733,4377,17
8734,4377,15
8735,4378,51
8736,4378,23
8737,4379,65
8738,4379,63
8739,4379,64
8740,4380,51
8741,4380,15
8742,4381,57
8743,4381,28
8744,4382,36
8745,4383,15
8746,4383,16
8747,4383,14
8748,4384,4
8749,4384,5
8750,4384,1
8751,4385,32
8752,4386,30
8753,4386,15
8754,4386,54
8755,4387,34
8756,4387,32
8757,4388,25
8758,4389,9
8759,4390,37
8760,4390,35
8761,4390,51
8762,4391,23
8763,4392,44
8764,4392,54
8765,4392,52
8766,4393,35
8767,4393,15
8768,4393,38
8769,4394,46
8770,4395,1
8771,4395,64
8772,4396,54
8773,4396,51
8774,4397,19
8775,4397,67
8776,4397,29
8777,4398,24
8778,4398,27
8779,4398,25
8780,4399,56
8781,4399,54
8782,4400,34
8783,4400,48
8784,4400,31
8785,4401,38
8786,4402,44
8787,4402,42
8788,4402,43
8789,4403,25
8790,4403,24
8791,4403,26
8792,4404,49
8793,4405,20
8794,4406,20
8795,4407,58
8796,4408,20
8797,4409,57
8798,4409,22
8799,4409,54
8800,4410,25
8801,4410,39
8802,4411,16
8803,4411,15
8804,4412,18
8805,4412,23
8806,4412,32
8807,4413,47
8808,4413,8
8809,4414,48
8810,4414,52
8811,4415,30
8812,4415,5
8813,4415,12
8814,4416,59
8815,4417,12
8816,4417,11
8817,4418,6
8818,4418,3
8819,4419,58
8820,4419,57
8821,4420,21
8822,4420,22
8823,4420,23
8824,4421,48
8825,4422,48
8826,4423,52
8827,4423,32
8828,4423,51
8829,4424,61
8830,4424,45
8831,4425,55
8832,4425,54
8833,4426,36
8834,4427,67
8835,4427,68
8836,4427,15
8837,4428,15
8838,4428,48
8839,4428,5
8840,4429,20
8841,4430,4
8842,4431,19
8843,4431,20
8844,4431,18
8845,4432,65
8846,4433,51
8847,4434,42
8848,4435,18
8849,4436,46
8850,4436,4
8851,4436,12
8852,4437,39
8853,4437,41
8854,4438,34
8855,4438,33
8856,4438,35
8857,4439,66
8858,4440,45
8859,4440,49
8860,4441,27
8861,4441,19
8862,4441,39
8863,4442,17
8864,4443,18
8865,4443,20
8866,4443,19
8867,4444,1
8868,4445,43
8869,4446,32
8870,4446,22
8871,4446,28
8872,4447,63
8873,4447,64
8874,4448,45
8875,4448,47
8876,4449,64
8877,4449,63
8878,4449,65
8879,4450,56
8880,4450,16
8881,4451,11
8882,4451,12
8883,4451,13
8884,4452,2
8885,4453,25
8886,4453,26
8887,4453,65
8888,4454,17
8889,4454,16
8890,4454,14
8891,4455,48
8892,4455,34
8893,4455,42
8894,4456,7
8895,4456,39
8896,4457,21
8897,4457,17
8898,4458,48
8899,4458,14
8900,4458,43
8901,4459,36
8902,4459,37
8903,4459,38
8904,4460,26
8905,4461,61
8906,4462,45
8907,4462,23
8908,4463,67
8909,4463,66
8910,4464,45
8911,4464,15
8912,4465,39
8913,4465,41
8914,4466,21
8915,4466,9
8916,4467,6
8917,4467,9
8918,4468,44
8919,4468,42
8920,4469,26
8921,4469,5
8922,4469,43
8923,4470,18
8924,4470,20
8925,4470,19
8926,4471,62
8927,4471,60
8928,4471,61
8929,4472,25
8930,4472,27
8931,4472,26
8932,4473,35
8933,4473,42
8934,4473,67
8935,4474,63
8936,4475,55
8937,4475,56
8938,4476,31
8939,4476,5
8940,4476,66
8941,4477,21
8942,4477,7
8943,4478,50
8944,4478,30
8945,4479,21
8946,4480,17
8947,4481,28
8948,4481,31
8949,4481,30
8950,4482,34
8951,4482,35
8952,4483,64
8953,4484,27
8954,4484,25
8955,4484,24
8956,4485,17
8957,4486,50
8958,4486,6
8959,4486,40
8960,4487,16
8961,4487,14
8962,4488,30
8963,4489,65
8964,4489,64
8965,4490,54
8966,4490,55
8967,4491,4
8968,4491,5
8969,4491,3
8970,4492,68
8971,4492,53
8972,4493,3
8973,4493,25
8974,4493,59
8975,4494,32
8976,4495,68
8977,4495,67
8978,4496,25
8979,4496,21
8980,4497,52
8981,4498,44
8982,4498,43
8983,4498,42
8984,4499,15
8985,4499,36
8986,4499,3
8987,4500,12
8988,4501,61
8989,4502,26
8990,4502,32
8991,4503,14
8992,4504,35
8993,4504,32
8994,4505,67
8995,4506,59
8996,4506,57
8997,4507,3
8998,4508,66
8999,4509,53
9000,4509,52
9001,4509,51
9002,4510,42
9003,4510,12
9004,4511,66
9005,4512,33
9006,4513,42
9007,4513,31
9008,4513,35
9009,4514,55
9010,4515,65
9011,4515,36
9012,4516,55
9013,4516,27
9014,4516,30
9015,4517,27
9016,4517,25
9017,4517,26
9018,4518,5
9019,4518,65
9020,4518,61
9021,4519,20
9022,4519,24
9023,4519,5
9024,4520,43
9025,4520,44
9026,4521,20
9027,4521,32
9028,4521,11
9029,4522,10
9030,4522,25
9031,4523,22
9032,4524,28
9033,4524,31
9034,4525,14
9035,4525,59
9036,4526,26
9037,4526,27
9038,4526,24
9039,4527,15
9040,4527,32
9041,4528,61
9042,4529,19
9043,4529,5
9044,4529,45
9045,4530,29
9046,4530,25
9047,4531,64
9048,4532,33
9049,4532,34
9050,4532,35
9051,4533,68
9052,4533,18
9053,4534,38
9054,4534,37
9055,4534,36
9056,4535,30
9057,4536,20
9058,4536,31
9059,4537,53
9060,4537,52
9061,4538,55
9062,4539,43
9063,4539,44
9064,4539,42
9065,4540,10
9066,4540,1
9067,4540,58
9068,4541,22
9069,4541,4
9070,4542,41
9071,4542,40
9072,4542,39
9073,4543,68
9074,4543,67
